Número de Extracto,Fecha Contable,Estado,Referencia,Fecha Efectiva,Descripción,Tipo,Monto,Banco,Cuenta Bancaria,Cuenta Contable,Sub-cuenta,Código de Transacción,Divisa
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800740,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,41848.25,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800676,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,134641.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800050,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10909.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800673,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,43296.2,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800674,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,179871.25,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800050,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,14369.0,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800758,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,20691.9,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800759,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,87015.48,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800753,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,201422.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800752,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35837.33,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800465,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,23928.0,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800466,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,34373.27,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800050,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,6106.86,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800756,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,37396.58,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800757,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,197408.37,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800543,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,25755.82,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800544,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,235847.45,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800669,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,62465.17,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800670,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,78911.24,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800579,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5594.26,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800580,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42238.37,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800744,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,165070.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D42800743,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,11049.51,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D44000023,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12211.21,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,C48000904,2026-04-02,LIQUIDACION T CREDITO VS MC BD-LIQUIDACION T CREDITO VS MC BD,CREDIT,23151.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017430,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D48300625,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42953.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,C48300083,2026-04-02,LIQUIDACION T CREDITO VS MC BD-LIQUIDACION T CREDITO VS MC BD,CREDIT,6472.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017430,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50400245,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,249216.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50400245,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,31392.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700511,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,969.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700512,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15407.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700515,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35970.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700515,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,44950.73,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700516,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,130782.76,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700515,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,8824.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700516,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,74427.97,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D50700511,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,264488.08,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D51000241,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,108286.55,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D51000242,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,53550.87,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D51000241,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3850.85,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D51000242,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,113267.46,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D52100246,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,14285.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D52100246,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9117.92,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59100178,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,100614.36,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59300925,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35993.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59300414,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,386978.96,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59300411,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,12405.91,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59500615,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42362.94,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D59900004,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,16913.39,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,M600001,2026-04-02,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,22172.31,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D60000360,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,198136.88,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D60600221,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,11270.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66500796,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,22896.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66600225,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,49973.61,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66800404,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,21460.19,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66800404,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,42159.39,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66900073,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,38773.36,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66900073,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,19206.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66900074,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15423.77,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D66900043,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,601.41,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D67100071,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,14864.19,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D67100073,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,35934.45,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D67500404,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,18885.24,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D68200183,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,63187.19,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D69900194,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7937.86,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D69900194,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,183438.04,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D70000198,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4337.17,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D70000198,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,108233.47,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,M801001,2026-04-02,LIQ MONEDERO PATRIA-LIQ MONEDERO PATRIA,CREDIT,6284.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0003677,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100119,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,6288.56,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100120,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,53567.87,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100110,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1638.21,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100123,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,15195.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100124,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,61416.28,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100075,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,593.42,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100138,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,64862.35,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100139,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,158673.31,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100139,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,154416.52,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100083,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1073.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100138,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,63567.05,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100083,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,4343.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100141,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,40474.27,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100142,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,161127.16,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100081,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,7442.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100139,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10628.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100140,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,132859.42,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100117,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3289.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100118,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,44283.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100116,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,9311.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100117,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,10595.18,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100134,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,59506.29,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100135,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,290018.07,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100129,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,5084.04,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100130,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,144184.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100118,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,102270.05,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100119,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,224183.43,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100137,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,55827.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,D80100138,2026-04-02,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,200950.72,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 02 al 02 18,2026-04-30,UNRECONCILED,BD8010001,2026-04-02,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3390352.44,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
